Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-03-11 10:12:14:0716;1362993134716;;;;;34;;;;;;
2013-03-11 10:12:15:0083;1362993135083;;;;;68;;;;;;
2013-03-11 10:12:15:0526;1362993135526;;;;;108;;;;;;
2013-03-11 10:28:13:0239;1362994093239;;;;;34;;;;;;
2013-03-11 10:28:13:0566;1362994093566;;;;;68;;;;;;
2013-03-11 10:28:13:0996;1362994093996;;;;;108;;;;;;
2013-03-11 10:37:12:0558;1362994632558;;;;;34;;;;;;
2013-03-11 10:37:12:0899;1362994632899;;;;;68;;;;;;
2013-03-11 10:37:13:0602;1362994633602;;;;;108;;;;;;
2013-03-11 10:51:06:0230;1362995466230;;;;;34;;;;;;
2013-03-11 10:51:06:0640;1362995466640;;;;;68;;;;;;
2013-03-11 10:51:07:0195;1362995467195;;;;;108;;;;;;
2013-03-11 10:55:51:0815;1362995751815;;;;;34;;;;;;
2013-03-11 10:55:52:0039;1362995752039;;;;;68;;;;;;
2013-03-11 10:55:52:0274;1362995752274;;;;;108;;;;;;
2013-03-11 11:07:17:0460;1362996437460;;;;;34;;;;;;
2013-03-11 11:07:22:0653;1362996442653;;;;;68;;;;;;
2013-03-11 11:07:27:0882;1362996447882;;;;;108;;;;;;
2013-03-11 11:07:33:0048;1362996453048;;;;;68;;;;;;
2013-03-11 11:09:48:0071;1362996588071;;;;;34;;;;;;
2013-03-11 11:09:53:0401;1362996593401;;;;;68;;;;;;
2013-03-11 11:09:58:0745;1362996598745;;;;;108;;;;;;
2013-03-11 11:10:04:0094;1362996604094;;;;;68;;;;;;
2013-03-11 11:10:37:0850;1362996637850;;;;;34;;;;;;
2013-03-11 11:10:38:0118;1362996638118;;;;;68;;;;;;
2013-03-11 11:10:38:0386;1362996638386;;;;;68;;;;;;
2013-03-11 11:10:38:0652;1362996638652;;;;;34;;;;;;
2013-03-11 11:10:38:0929;1362996638929;;;;;34;;;;;;
2013-03-11 11:10:39:0196;1362996639196;;;;;34;;;;;;
2013-03-11 11:10:39:0495;1362996639495;;;;;68;;;;;;
2013-03-11 11:10:39:0774;1362996639774;;;;;68;;;;;;
2013-03-11 11:10:40:0064;1362996640064;;;;;34;;;;;;
2013-03-11 11:10:40:0424;1362996640424;;;;;68;;;;;;
2013-03-11 11:10:40:0684;1362996640684;;;;;68;;;;;;
2013-03-11 11:10:41:0059;1362996641059;;;;;68;;;;;;
2013-03-11 11:10:41:0317;1362996641317;;;;;68;;;;;;
2013-03-11 11:10:41:0577;1362996641577;;;;;34;;;;;;
2013-03-11 11:10:41:0841;1362996641841;;;;;68;;;;;;
2013-03-11 11:10:42:0183;1362996642183;;;;;34;;;;;;
2013-03-11 11:10:42:0519;1362996642519;;;;;68;;;;;;
2013-03-11 11:10:42:0809;1362996642809;;;;;34;;;;;;
2013-03-11 11:10:43:0119;1362996643119;;;;;34;;;;;;
2013-03-11 11:10:43:0377;1362996643377;;;;;34;;;;;;
2013-03-11 11:10:43:0645;1362996643645;;;;;34;;;;;;
2013-03-11 11:10:43:0943;1362996643943;;;;;34;;;;;;
2013-03-11 11:10:44:0240;1362996644240;;;;;34;;;;;;
2013-03-11 11:10:44:0592;1362996644592;;;;;68;;;;;;
2013-03-11 11:10:44:0932;1362996644932;;;;;68;;;;;;
2013-03-11 11:10:45:0231;1362996645231;;;;;34;;;;;;
2013-03-11 11:10:45:0588;1362996645588;;;;;68;;;;;;
2013-03-11 11:10:45:0928;1362996645928;;;;;68;;;;;;
2013-03-11 11:10:46:0269;1362996646269;;;;;34;;;;;;
2013-03-11 11:10:46:0567;1362996646567;;;;;34;;;;;;
2013-03-11 11:10:46:0850;1362996646850;;;;;68;;;;;;
2013-03-11 11:10:47:0136;1362996647136;;;;;68;;;;;;
2013-03-11 11:10:47:0394;1362996647394;;;;;34;;;;;;
2013-03-11 11:10:47:0656;1362996647656;;;;;34;;;;;;
2013-03-11 11:10:47:0956;1362996647956;;;;;34;;;;;;
2013-03-11 11:10:48:0286;1362996648286;;;;;68;;;;;;
2013-03-11 11:10:48:0679;1362996648679;;;;;34;;;;;;
2013-03-11 11:10:49:0035;1362996649035;;;;;68;;;;;;
2013-03-11 11:10:49:0302;1362996649302;;;;;68;;;;;;
2013-03-11 11:10:49:0564;1362996649564;;;;;34;;;;;;
2013-03-11 11:10:49:0822;1362996649822;;;;;68;;;;;;
2013-03-11 11:10:50:0096;1362996650096;;;;;34;;;;;;
2013-03-11 11:10:50:0364;1362996650364;;;;;68;;;;;;
2013-03-11 11:10:50:0632;1362996650632;;;;;34;;;;;;
2013-03-11 11:10:50:0924;1362996650924;;;;;34;;;;;;
2013-03-11 11:10:51:0198;1362996651198;;;;;68;;;;;;
2013-03-11 11:10:51:0504;1362996651504;;;;;68;;;;;;
2013-03-11 11:10:51:0843;1362996651843;;;;;34;;;;;;
2013-03-11 11:10:52:0156;1362996652156;;;;;34;;;;;;
2013-03-11 11:10:52:0442;1362996652442;;;;;34;;;;;;
2013-03-11 11:10:52:0735;1362996652735;;;;;34;;;;;;
2013-03-11 11:10:53:0056;1362996653056;;;;;34;;;;;;
2013-03-11 11:10:53:0336;1362996653336;;;;;68;;;;;;
2013-03-11 11:10:53:0608;1362996653608;;;;;68;;;;;;
2013-03-11 11:10:53:0866;1362996653866;;;;;34;;;;;;
2013-03-11 11:10:54:0126;1362996654126;;;;;34;;;;;;
2013-03-11 11:10:54:0426;1362996654426;;;;;34;;;;;;
2013-03-11 11:10:54:0686;1362996654686;;;;;34;;;;;;
2013-03-11 11:10:54:0945;1362996654945;;;;;34;;;;;;
2013-03-11 11:10:55:0220;1362996655220;;;;;34;;;;;;
2013-03-11 11:10:55:0508;1362996655508;;;;;68;;;;;;
2013-03-11 11:10:55:0762;1362996655762;;;;;68;;;;;;
2013-03-11 11:10:56:0075;1362996656075;;;;;34;;;;;;
2013-03-11 11:10:56:0348;1362996656348;;;;;68;;;;;;
2013-03-11 11:10:56:0643;1362996656643;;;;;68;;;;;;
2013-03-11 11:10:56:0933;1362996656933;;;;;34;;;;;;
2013-03-11 11:10:57:0218;1362996657218;;;;;34;;;;;;
2013-03-11 11:10:57:0521;1362996657521;;;;;34;;;;;;
2013-03-11 11:10:57:0799;1362996657799;;;;;34;;;;;;
2013-03-11 11:10:58:0056;1362996658056;;;;;68;;;;;;
2013-03-11 11:10:58:0498;1362996658498;;;;;68;;;;;;
2013-03-11 11:10:58:0765;1362996658765;;;;;68;;;;;;
2013-03-11 11:10:59:0067;1362996659067;;;;;34;;;;;;
2013-03-11 11:10:59:0345;1362996659345;;;;;68;;;;;;
2013-03-11 11:10:59:0653;1362996659653;;;;;34;;;;;;
2013-03-11 11:10:59:0909;1362996659909;;;;;68;;;;;;
2013-03-11 11:11:00:0209;1362996660209;;;;;34;;;;;;
2013-03-11 11:11:00:0477;1362996660477;;;;;68;;;;;;
2013-03-11 11:11:00:0759;1362996660759;;;;;34;;;;;;
2013-03-11 11:11:01:0063;1362996661063;;;;;34;;;;;;
2013-03-11 11:11:01:0338;1362996661338;;;;;34;;;;;;
2013-03-11 11:11:01:0705;1362996661705;;;;;34;;;;;;
2013-03-11 11:11:02:0004;1362996662004;;;;;68;;;;;;
2013-03-11 11:11:02:0309;1362996662309;;;;;34;;;;;;
2013-03-11 11:11:02:0571;1362996662571;;;;;34;;;;;;
2013-03-11 11:11:02:0826;1362996662826;;;;;34;;;;;;
2013-03-11 11:11:03:0084;1362996663084;;;;;68;;;;;;
2013-03-11 11:11:03:0394;1362996663394;;;;;34;;;;;;
2013-03-11 11:11:03:0687;1362996663687;;;;;34;;;;;;
2013-03-11 11:11:03:0968;1362996663968;;;;;34;;;;;;
2013-03-11 11:11:04:0235;1362996664235;;;;;68;;;;;;
2013-03-11 11:11:04:0543;1362996664543;;;;;34;;;;;;
2013-03-11 11:11:04:0808;1362996664808;;;;;34;;;;;;
2013-03-11 11:11:05:0106;1362996665106;;;;;34;;;;;;
2013-03-11 11:11:05:0448;1362996665448;;;;;34;;;;;;
2013-03-11 11:11:05:0798;1362996665798;;;;;34;;;;;;
2013-03-11 11:11:06:0093;1362996666093;;;;;34;;;;;;
2013-03-11 11:11:06:0400;1362996666400;;;;;68;;;;;;
2013-03-11 11:11:06:0670;1362996666670;;;;;34;;;;;;
2013-03-11 11:11:06:0972;1362996666972;;;;;68;;;;;;
2013-03-11 11:11:07:0284;1362996667284;;;;;68;;;;;;
2013-03-11 11:16:18:0733;1362996978733;;;;;34;;;;;;
2013-03-11 11:16:24:0107;1362996984107;;;;;68;;;;;;
2013-03-11 11:16:29:0518;1362996989518;;;;;108;;;;;;
2013-03-11 11:16:34:0868;1362996994868;;;;;68;;;;;;
2013-03-11 11:16:35:0153;1362996995153;;;;;68;;;;;;
2013-03-11 11:20:37:0513;1362997237513;;;;;34;;;;;;
2013-03-11 11:20:39:0872;1362997239872;;;;;68;;;;;;
2013-03-11 11:20:42:0238;1362997242238;;;;;34;;;;;;
2013-03-11 11:20:44:0514;1362997244514;;;;;34;;;;;;
2013-03-11 11:20:46:0874;1362997246874;;;;;34;;;;;;
2013-03-11 11:20:49:0193;1362997249193;;;;;68;;;;;;
2013-03-11 11:20:51:0476;1362997251476;;;;;68;;;;;;
2013-03-11 11:20:53:0785;1362997253785;;;;;34;;;;;;
2013-03-11 11:20:56:0043;1362997256043;;;;;68;;;;;;
2013-03-11 11:20:58:0346;1362997258346;;;;;68;;;;;;
2013-03-11 11:21:00:0657;1362997260657;;;;;68;;;;;;
2013-03-11 11:21:03:0008;1362997263008;;;;;68;;;;;;
2013-03-11 11:21:05:0264;1362997265264;;;;;68;;;;;;
2013-03-11 11:21:07:0567;1362997267567;;;;;34;;;;;;
2013-03-11 11:21:09:0897;1362997269897;;;;;34;;;;;;
2013-03-11 11:21:12:0204;1362997272204;;;;;68;;;;;;
2013-03-11 11:21:14:0510;1362997274510;;;;;34;;;;;;
2013-03-11 11:21:16:0832;1362997276832;;;;;34;;;;;;
2013-03-11 11:21:19:0088;1362997279088;;;;;34;;;;;;
2013-03-11 11:21:21:0412;1362997281412;;;;;68;;;;;;
2013-03-11 11:21:23:0668;1362997283668;;;;;68;;;;;;
2013-03-11 11:21:25:0960;1362997285960;;;;;34;;;;;;
2013-03-11 11:21:28:0274;1362997288274;;;;;68;;;;;;
2013-03-11 11:21:30:0586;1362997290586;;;;;68;;;;;;
2013-03-11 11:21:32:0949;1362997292949;;;;;34;;;;;;
2013-03-11 11:21:35:0294;1362997295294;;;;;68;;;;;;
2013-03-11 11:21:37:0569;1362997297569;;;;;34;;;;;;
2013-03-11 11:21:39:0947;1362997299947;;;;;68;;;;;;
2013-03-11 11:21:42:0238;1362997302238;;;;;68;;;;;;
2013-03-11 11:21:44:0563;1362997304563;;;;;68;;;;;;
2013-03-11 11:21:46:0833;1362997306833;;;;;68;;;;;;
2013-03-11 11:21:49:0136;1362997309136;;;;;34;;;;;;
2013-03-11 11:21:51:0414;1362997311414;;;;;68;;;;;;
2013-03-11 11:21:53:0672;1362997313672;;;;;68;;;;;;
2013-03-11 11:21:55:0926;1362997315926;;;;;34;;;;;;
2013-03-11 11:21:58:0286;1362997318286;;;;;68;;;;;;
2013-03-11 11:22:00:0588;1362997320588;;;;;68;;;;;;
2013-03-11 11:22:02:0921;1362997322921;;;;;68;;;;;;
2013-03-11 11:22:05:0188;1362997325188;;;;;68;;;;;;
2013-03-11 11:22:07:0570;1362997327570;;;;;68;;;;;;
2013-03-11 11:22:09:0910;1362997329910;;;;;34;;;;;;
2013-03-11 11:22:12:0184;1362997332184;;;;;68;;;;;;
2013-03-11 11:22:14:0573;1362997334573;;;;;34;;;;;;
2013-03-11 11:22:16:0832;1362997336832;;;;;68;;;;;;
2013-03-11 11:22:19:0155;1362997339155;;;;;68;;;;;;
2013-03-11 11:22:21:0419;1362997341419;;;;;34;;;;;;
2013-03-11 11:22:23:0752;1362997343752;;;;;34;;;;;;
2013-03-11 11:22:26:0019;1362997346019;;;;;34;;;;;;
2013-03-11 11:22:28:0361;1362997348361;;;;;34;;;;;;
2013-03-11 11:22:30:0741;1362997350741;;;;;68;;;;;;
2013-03-11 11:22:33:0073;1362997353073;;;;;68;;;;;;
2013-03-11 11:22:35:0416;1362997355416;;;;;34;;;;;;
2013-03-11 11:22:37:0727;1362997357727;;;;;34;;;;;;
2013-03-11 11:22:40:0001;1362997360001;;;;;34;;;;;;
2013-03-11 11:22:42:0328;1362997362328;;;;;68;;;;;;
2013-03-11 11:22:44:0610;1362997364610;;;;;68;;;;;;
2013-03-11 11:22:46:0900;1362997366900;;;;;34;;;;;;
2013-03-11 11:22:49:0222;1362997369222;;;;;68;;;;;;
2013-03-11 11:22:51:0610;1362997371610;;;;;68;;;;;;
2013-03-11 11:22:54:0028;1362997374028;;;;;34;;;;;;
2013-03-11 11:22:56:0379;1362997376379;;;;;34;;;;;;
2013-03-11 11:22:58:0703;1362997378703;;;;;34;;;;;;
2013-03-11 11:23:00:0969;1362997380969;;;;;68;;;;;;
2013-03-11 11:23:03:0369;1362997383369;;;;;68;;;;;;
2013-03-11 11:23:05:0688;1362997385688;;;;;68;;;;;;
2013-03-11 11:23:07:0977;1362997387977;;;;;34;;;;;;
2013-03-11 11:23:10:0277;1362997390277;;;;;34;;;;;;
2013-03-11 11:23:12:0623;1362997392623;;;;;34;;;;;;
2013-03-11 11:23:14:0890;1362997394890;;;;;68;;;;;;
2013-03-11 11:29:26:0681;1362997766681;;;;;34;;;;;;
2013-03-11 11:29:31:0941;1362997771941;;;;;68;;;;;;
2013-03-11 11:29:37:0256;1362997777256;;;;;108;;;;;;
2013-03-11 11:29:42:0521;1362997782521;;;;;68;;;;;;
2013-03-11 11:29:42:0836;1362997782836;;;;;68;;;;;;
2013-03-11 11:30:11:0070;1362997811070;;;;;68;;;;;;
2013-03-11 11:30:13:0371;1362997813371;;;;;68;;;;;;
2013-03-11 11:30:15:0650;1362997815650;;;;;34;;;;;;
2013-03-11 11:30:17:0933;1362997817933;;;;;68;;;;;;
2013-03-11 11:30:20:0235;1362997820235;;;;;68;;;;;;
2013-03-11 11:30:22:0501;1362997822501;;;;;68;;;;;;
2013-03-11 11:30:24:0774;1362997824774;;;;;34;;;;;;
2013-03-11 11:30:27:0039;1362997827039;;;;;34;;;;;;
2013-03-11 11:30:29:0303;1362997829303;;;;;34;;;;;;
2013-03-11 11:30:31:0585;1362997831585;;;;;68;;;;;;
2013-03-11 11:30:33:0847;1362997833847;;;;;68;;;;;;
2013-03-11 11:30:34:0126;1362997834126;;;;;68;;;;;;
2013-03-11 11:30:36:0429;1362997836429;;;;;68;;;;;;
2013-03-11 11:30:48:0746;1362997848746;;;;;68;;;;;;
2013-03-11 11:30:57:0012;1362997857012;;;;;68;;;;;;
2013-03-11 11:30:59:0351;1362997859351;;;;;68;;;;;;
2013-03-11 11:31:03:0690;1362997863690;;;;;34;;;;;;
2013-03-11 11:31:06:0031;1362997866031;;;;;68;;;;;;
2013-03-11 11:31:10:0290;1362997870290;;;;;68;;;;;;
2013-03-11 11:31:14:0552;1362997874552;;;;;34;;;;;;
2013-03-11 11:31:16:0818;1362997876818;;;;;68;;;;;;
2013-03-11 11:31:19:0448;1362997879448;;;;;68;;;;;;
2013-03-11 11:32:55:0230;1362997975230;;;;;34;;;;;;
2013-03-11 11:33:00:0535;1362997980535;;;;;68;;;;;;
2013-03-11 11:33:05:0846;1362997985846;;;;;108;;;;;;
2013-03-11 11:33:11:0131;1362997991131;;;;;68;;;;;;
2013-03-11 11:33:11:0429;1362997991429;;;;;68;;;;;;
2013-03-11 11:33:39:0708;1362998019708;;;;;68;;;;;;
2013-03-11 11:33:41:0985;1362998021985;;;;;34;;;;;;
2013-03-11 11:33:44:0279;1362998024279;;;;;68;;;;;;
2013-03-11 11:33:46:0553;1362998026553;;;;;68;;;;;;
2013-03-11 11:33:48:0847;1362998028847;;;;;68;;;;;;
2013-03-11 11:33:51:0107;1362998031107;;;;;68;;;;;;
2013-03-11 11:33:53:0413;1362998033413;;;;;34;;;;;;
2013-03-11 11:33:55:0705;1362998035705;;;;;68;;;;;;
2013-03-11 11:33:57:0972;1362998037972;;;;;34;;;;;;
2013-03-11 11:34:00:0238;1362998040238;;;;;68;;;;;;
2013-03-11 11:34:02:0505;1362998042505;;;;;68;;;;;;
2013-03-11 11:34:02:0773;1362998042773;;;;;68;;;;;;
2013-03-11 11:34:09:0049;1362998049049;;;;;34;;;;;;
2013-03-11 11:34:15:0342;1362998055342;;;;;34;;;;;;
2013-03-11 11:34:17:0633;1362998057633;;;;;68;;;;;;
2013-03-11 11:34:25:0906;1362998065906;;;;;68;;;;;;
2013-03-11 11:34:30:0204;1362998070204;;;;;34;;;;;;
2013-03-11 11:34:42:0475;1362998082475;;;;;34;;;;;;
2013-03-11 11:34:44:0751;1362998084751;;;;;34;;;;;;
2013-03-11 11:34:47:0071;1362998087071;;;;;34;;;;;;
2013-03-11 11:35:07:0459;1362998107459;;;;;68;;;;;;
2013-03-11 11:35:11:0721;1362998111721;;;;;68;;;;;;
2013-03-11 11:35:14:0028;1362998114028;;;;;68;;;;;;
2013-03-11 11:35:18:0357;1362998118357;;;;;68;;;;;;
2013-03-11 11:35:20:0626;1362998120626;;;;;68;;;;;;
2013-03-11 11:35:24:0960;1362998124960;;;;;68;;;;;;
2013-03-11 11:35:27:0223;1362998127223;;;;;68;;;;;;
2013-03-11 11:35:29:0794;1362998129794;;;;;68;;;;;;
2013-03-11 11:44:27:0752;1362998667752;;;;;34;;;;;;
2013-03-11 11:44:33:0067;1362998673067;;;;;68;;;;;;
2013-03-11 11:44:38:0408;1362998678408;;;;;108;;;;;;
2013-03-11 11:44:43:0708;1362998683708;;;;;68;;;;;;
2013-03-11 11:44:43:0982;1362998683982;;;;;68;;;;;;
2013-03-11 11:45:12:0641;1362998712641;;;;;34;;;;;;
2013-03-11 11:45:15:0033;1362998715033;;;;;108;;;;;;
2013-03-11 11:45:17:0356;1362998717356;;;;;68;;;;;;
2013-03-11 11:45:19:0626;1362998719626;;;;;68;;;;;;
2013-03-11 11:45:21:0895;1362998721895;;;;;68;;;;;;
2013-03-11 11:45:24:0215;1362998724215;;;;;108;;;;;;
2013-03-11 11:45:26:0555;1362998726555;;;;;108;;;;;;
2013-03-11 11:45:28:0927;1362998728927;;;;;34;;;;;;
2013-03-11 11:45:31:0209;1362998731209;;;;;34;;;;;;
2013-03-11 11:45:33:0562;1362998733562;;;;;108;;;;;;
2013-03-11 11:45:35:0980;1362998735980;;;;;108;;;;;;
2013-03-11 11:45:36:0284;1362998736284;;;;;68;;;;;;
2013-03-11 11:45:38:0593;1362998738593;;;;;68;;;;;;
2013-03-11 11:45:45:0221;1362998745221;;;;;68;;;;;;
2013-03-11 11:45:58:0160;1362998758160;;;;;68;;;;;;
2013-03-11 11:46:00:0431;1362998760431;;;;;68;;;;;;
2013-03-11 11:46:02:0861;1362998762861;;;;;68;;;;;;
2013-03-11 11:46:05:0162;1362998765162;;;;;68;;;;;;
2013-03-11 11:46:07:0481;1362998767481;;;;;68;;;;;;
2013-03-11 11:46:09:0738;1362998769738;;;;;68;;;;;;
2013-03-11 11:46:20:0405;1362998780405;;;;;68;;;;;;
2013-03-11 11:46:31:0371;1362998791371;;;;;68;;;;;;
2013-03-11 11:46:39:0976;1362998799976;;;;;68;;;;;;
2013-03-11 11:46:50:0981;1362998810981;;;;;68;;;;;;
2013-03-11 11:46:53:0295;1362998813295;;;;;68;;;;;;
2013-03-11 11:46:59:0560;1362998819560;;;;;68;;;;;;
2013-03-11 11:47:06:0117;1362998826117;;;;;68;;;;;;
2013-03-11 11:47:23:0536;1362998843536;;;;;68;;;;;;
2013-03-11 11:47:36:0490;1362998856490;;;;;68;;;;;;
2013-03-11 11:47:39:0096;1362998859096;;;;;68;;;;;;
2013-03-11 11:49:00:0609;1362998940609;;;;;34;;;;;;
2013-03-11 11:49:05:0876;1362998945876;;;;;68;;;;;;
2013-03-11 11:49:11:0175;1362998951175;;;;;108;;;;;;
2013-03-11 11:49:16:0446;1362998956446;;;;;68;;;;;;
2013-03-11 11:49:16:0702;1362998956702;;;;;68;;;;;;
2013-03-11 11:49:44:0844;1362998984844;;;;;34;;;;;;
2013-03-11 11:49:47:0122;1362998987122;;;;;34;;;;;;
2013-03-11 11:49:49:0422;1362998989422;;;;;68;;;;;;
2013-03-11 11:49:51:0743;1362998991743;;;;;108;;;;;;
2013-03-11 11:49:54:0003;1362998994003;;;;;68;;;;;;
2013-03-11 11:49:56:0372;1362998996372;;;;;108;;;;;;
2013-03-11 11:49:58:0730;1362998998730;;;;;108;;;;;;
2013-03-11 11:50:01:0051;1362999001051;;;;;68;;;;;;
2013-03-11 11:50:03:0378;1362999003378;;;;;68;;;;;;
2013-03-11 11:50:05:0644;1362999005644;;;;;68;;;;;;
2013-03-11 11:50:08:0008;1362999008008;;;;;108;;;;;;
2013-03-11 11:50:08:0275;1362999008275;;;;;68;;;;;;
2013-03-11 11:50:11:0131;1362999011131;;;;;114;;;;;;
2013-03-11 11:50:13:0832;1362999013832;;;;;13;;;;;;
2013-03-11 11:50:16:0732;1362999016732;;;;;110;;;;;;
2013-03-11 11:50:39:0877;1362999039877;;;;;60;;;;;;
2013-03-11 11:50:42:0135;1362999042135;;;;;85;;;;;;
2013-03-11 11:50:45:0014;1362999045014;;;;;116;;;;;;
2013-03-11 11:50:47:0817;1362999047817;;;;;127;;;;;;
2013-03-11 11:50:52:0076;1362999052076;;;;;75;;;;;;
2013-03-11 11:51:06:0891;1362999066891;;;;;62;;;;;;
2013-03-11 11:51:09:0146;1362999069146;;;;;58;;;;;;
2013-03-11 11:51:20:0342;1362999080342;;;;;137;;;;;;
2013-03-11 11:51:25:0216;1362999085216;;;;;149;;;;;;
2013-03-11 11:51:32:0133;1362999092133;;;;;149;;;;;;
2013-03-11 11:51:34:0994;1362999094994;;;;;113;;;;;;
2013-03-11 11:51:44:0072;1362999104072;;;;;22;;;;;;
2013-03-11 11:51:48:0777;1362999108777;;;;;10;;;;;;
2013-03-11 11:52:06:0631;1362999126631;;;;;68;;;;;;
2013-03-11 13:37:10:0727;1363005430727;;;;;68;;;;;;
2013-03-11 13:37:12:0955;1363005432955;;;;;108;;;;;;
2013-03-11 13:37:15:0143;1363005435143;;;;;34;;;;;;
2013-03-11 13:37:17:0329;1363005437329;;;;;34;;;;;;
2013-03-11 13:37:19:0547;1363005439547;;;;;108;;;;;;
2013-03-11 13:37:21:0739;1363005441739;;;;;68;;;;;;
2013-03-11 13:37:24:0034;1363005444034;;;;;108;;;;;;
2013-03-11 13:37:26:0215;1363005446215;;;;;68;;;;;;
2013-03-11 13:37:28:0444;1363005448444;;;;;108;;;;;;
2013-03-11 13:37:30:0629;1363005450629;;;;;34;;;;;;
2013-03-11 13:37:32:0845;1363005452845;;;;;108;;;;;;
2013-03-11 13:37:33:0248;1363005453248;;;;;68;;;;;;
2013-03-11 13:40:34:0671;1363005634671;;;;;108;;;;;;
2013-03-11 13:40:35:0879;1363005635879;;;;;68;;;;;;
2013-03-11 13:40:37:0057;1363005637057;;;;;68;;;;;;
2013-03-11 13:40:38:0221;1363005638221;;;;;68;;;;;;
2013-03-11 13:40:39:0465;1363005639465;;;;;68;;;;;;
2013-03-11 13:40:40:0670;1363005640670;;;;;108;;;;;;
2013-03-11 13:40:41:0853;1363005641853;;;;;34;;;;;;
2013-03-11 13:40:43:0059;1363005643059;;;;;108;;;;;;
2013-03-11 13:40:44:0235;1363005644235;;;;;68;;;;;;
2013-03-11 13:40:45:0458;1363005645458;;;;;34;;;;;;
2013-03-11 13:40:46:0663;1363005646663;;;;;108;;;;;;
2013-03-11 13:40:47:0861;1363005647861;;;;;108;;;;;;
2013-03-11 13:40:49:0055;1363005649055;;;;;68;;;;;;
2013-03-11 13:40:50:0211;1363005650211;;;;;68;;;;;;
2013-03-11 13:40:51:0367;1363005651367;;;;;68;;;;;;
2013-03-11 13:40:52:0551;1363005652551;;;;;108;;;;;;
2013-03-11 13:40:53:0750;1363005653750;;;;;108;;;;;;
2013-03-11 13:40:54:0927;1363005654927;;;;;34;;;;;;
2013-03-11 13:40:56:0099;1363005656099;;;;;34;;;;;;
2013-03-11 13:40:57:0273;1363005657273;;;;;68;;;;;;
2013-03-11 13:40:58:0449;1363005658449;;;;;68;;;;;;
2013-03-11 13:40:58:0899;1363005658899;;;;;68;;;;;;
2013-03-11 13:41:21:0959;1363005681959;;;;;68;;;;;;
2013-03-11 13:41:23:0050;1363005683050;;;;;108;;;;;;
2013-03-11 13:41:24:0144;1363005684144;;;;;108;;;;;;
2013-03-11 13:41:25:0224;1363005685224;;;;;68;;;;;;
2013-03-11 13:41:26:0302;1363005686302;;;;;34;;;;;;
2013-03-11 13:41:27:0594;1363005687594;;;;;34;;;;;;
2013-03-11 13:41:28:0673;1363005688673;;;;;34;;;;;;
2013-03-11 13:41:29:0787;1363005689787;;;;;108;;;;;;
2013-03-11 13:41:30:0901;1363005690901;;;;;108;;;;;;
2013-03-11 13:41:32:0005;1363005692005;;;;;34;;;;;;
2013-03-11 13:41:33:0083;1363005693083;;;;;68;;;;;;
2013-03-11 13:41:34:0165;1363005694165;;;;;68;;;;;;
2013-03-11 13:41:35:0255;1363005695255;;;;;68;;;;;;
2013-03-11 13:41:36:0339;1363005696339;;;;;34;;;;;;
2013-03-11 13:41:37:0441;1363005697441;;;;;68;;;;;;
2013-03-11 13:41:38:0518;1363005698518;;;;;68;;;;;;
2013-03-11 13:41:39:0595;1363005699595;;;;;34;;;;;;
2013-03-11 13:41:40:0687;1363005700687;;;;;108;;;;;;
2013-03-11 13:41:41:0766;1363005701766;;;;;34;;;;;;
2013-03-11 13:41:42:0847;1363005702847;;;;;68;;;;;;
2013-03-11 13:41:43:0926;1363005703926;;;;;34;;;;;;
2013-03-11 13:41:44:0124;1363005704124;;;;;68;;;;;;
2013-03-11 13:42:03:0773;1363005723773;;;;;34;;;;;;
2013-03-11 13:42:04:0937;1363005724937;;;;;34;;;;;;
2013-03-11 13:42:06:0141;1363005726141;;;;;108;;;;;;
2013-03-11 13:42:07:0306;1363005727306;;;;;34;;;;;;
2013-03-11 13:42:08:0469;1363005728469;;;;;68;;;;;;
2013-03-11 13:42:09:0639;1363005729639;;;;;68;;;;;;
2013-03-11 13:42:10:0809;1363005730809;;;;;34;;;;;;
2013-03-11 13:42:11:0973;1363005731973;;;;;68;;;;;;
2013-03-11 13:42:13:0141;1363005733141;;;;;34;;;;;;
2013-03-11 13:42:14:0333;1363005734333;;;;;108;;;;;;
2013-03-11 13:42:15:0490;1363005735490;;;;;34;;;;;;
2013-03-11 13:42:16:0713;1363005736713;;;;;108;;;;;;
2013-03-11 13:42:17:0899;1363005737899;;;;;108;;;;;;
2013-03-11 13:42:19:0067;1363005739067;;;;;108;;;;;;
2013-03-11 13:42:20:0233;1363005740233;;;;;68;;;;;;
2013-03-11 13:42:21:0446;1363005741446;;;;;108;;;;;;
2013-03-11 13:42:22:0636;1363005742636;;;;;108;;;;;;
2013-03-11 13:42:23:0803;1363005743803;;;;;68;;;;;;
2013-03-11 13:42:25:0000;1363005745000;;;;;108;;;;;;
2013-03-11 13:42:26:0177;1363005746177;;;;;68;;;;;;
2013-03-11 13:42:27:0333;1363005747333;;;;;34;;;;;;
2013-03-11 13:42:27:0719;1363005747719;;;;;68;;;;;;
2013-03-11 13:42:41:0946;1363005761946;;;;;108;;;;;;
2013-03-11 13:42:43:0134;1363005763134;;;;;108;;;;;;
