Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-04-15 11:06:08:0576;1366016768576;;;;68.0;;;;;;;
2013-04-15 11:06:08:0595;1366016768595;198.25;;;;;;;;;;
2013-04-15 11:06:08:0744;1366016768744;;;;;68;;;;;;
2013-04-15 11:06:08:0834;1366016768834;193.5;;;;;;;;;;
2013-04-15 11:06:08:0946;1366016768946;;;;68.0;;;;;;;
2013-04-15 11:06:09:0070;1366016769070;188.55;;;;;;;;;;
2013-04-15 11:06:09:0107;1366016769107;;;;;68;;;;;;
2013-04-15 11:06:09:0308;1366016769308;184.0;;;;;;;;;;
2013-04-15 11:06:09:0311;1366016769311;;;;68.0;;;;;;;
2013-04-15 11:06:09:0450;1366016769450;;;;;68;;;;;;
2013-04-15 11:06:09:0550;1366016769550;181.7;;;;;;;;;;
2013-04-15 11:06:09:0650;1366016769650;;;;68.0;;;;;;;
2013-04-15 11:06:09:0787;1366016769787;180.65;;;;;;;;;;
2013-04-15 11:06:09:0823;1366016769823;;;;;68;;;;;;
2013-04-15 11:06:10:0025;1366016770025;180.4;;;;;;;;;;
2013-04-15 11:06:10:0025;1366016770025;;;;68.0;;;;;;;
2013-04-15 11:06:10:0164;1366016770164;;;;;68;;;;;;
2013-04-15 11:06:10:0262;1366016770262;181.95;;;;;;;;;;
2013-04-15 11:06:10:0365;1366016770365;;;;68.0;;;;;;;
2013-04-15 11:06:10:0499;1366016770499;184.0;;;;;;;;;;
2013-04-15 11:06:10:0507;1366016770507;;;;;68;;;;;;
2013-04-15 11:06:10:0707;1366016770707;;;;68.0;;;;;;;
2013-04-15 11:06:10:0746;1366016770746;188.1;;;;;;;;;;
2013-04-15 11:06:10:0856;1366016770856;;;;;68;;;;;;
2013-04-15 11:06:10:0978;1366016770978;191.45;;;;;;;;;;
2013-04-15 11:06:11:0057;1366016771057;;;;68.0;;;;;;;
2013-04-15 11:06:11:0203;1366016771203;;;;;68;;;;;;
2013-04-15 11:06:11:0214;1366016771214;195.8;;;;;;;;;;
2013-04-15 11:06:11:0405;1366016771405;;;;68.0;;;;;;;
2013-04-15 11:06:11:0451;1366016771451;199.95;;;;;;;;;;
2013-04-15 11:06:11:0553;1366016771553;;;;;68;;;;;;
2013-04-15 11:06:11:0695;1366016771695;201.4;;;;;;;;;;
2013-04-15 11:06:11:0753;1366016771753;;;;68.0;;;;;;;
2013-04-15 11:06:11:0899;1366016771899;;;;;68;;;;;;
2013-04-15 11:06:11:0930;1366016771930;201.2;;;;;;;;;;
2013-04-15 11:06:12:0101;1366016772101;;;;68.0;;;;;;;
2013-04-15 11:06:12:0168;1366016772168;201.5;;;;;;;;;;
2013-04-15 11:06:12:0245;1366016772245;;;;;68;;;;;;
2013-04-15 11:06:12:0406;1366016772406;201.6;;;;;;;;;;
2013-04-15 11:06:12:0445;1366016772445;;;;68.0;;;;;;;
2013-04-15 11:06:12:0596;1366016772596;;;;;68;;;;;;
2013-04-15 11:06:12:0645;1366016772645;201.7;;;;;;;;;;
2013-04-15 11:06:12:0796;1366016772796;;;;68.0;;;;;;;
2013-04-15 11:06:12:0883;1366016772883;201.7;;;;;;;;;;
2013-04-15 11:06:12:0945;1366016772945;;;;;68;;;;;;
2013-04-15 11:06:13:0121;1366016773121;201.6;;;;;;;;;;
2013-04-15 11:06:13:0145;1366016773145;;;;68.0;;;;;;;
2013-04-15 11:06:13:0299;1366016773299;;;;;68;;;;;;
2013-04-15 11:06:13:0368;1366016773368;201.8;;;;;;;;;;
2013-04-15 11:06:13:0499;1366016773499;;;;68.0;;;;;;;
2013-04-15 11:06:13:0596;1366016773596;201.9;;;;;;;;;;
2013-04-15 11:06:13:0655;1366016773655;;;;;68;;;;;;
2013-04-15 11:06:13:0839;1366016773839;201.9;;;;;;;;;;
2013-04-15 11:06:13:0855;1366016773855;;;;68.0;;;;;;;
2013-04-15 11:06:14:0007;1366016774007;;;;;68;;;;;;
2013-04-15 11:06:14:0076;1366016774076;201.85;;;;;;;;;;
2013-04-15 11:06:14:0209;1366016774209;;;;68.0;;;;;;;
2013-04-15 11:06:14:0315;1366016774315;201.85;;;;;;;;;;
2013-04-15 11:06:14:0359;1366016774359;;;;;68;;;;;;
2013-04-15 11:06:14:0551;1366016774551;201.8;;;;;;;;;;
2013-04-15 11:06:14:0559;1366016774559;;;;68.0;;;;;;;
2013-04-15 11:06:14:0735;1366016774735;;;;;68;;;;;;
2013-04-15 11:06:14:0789;1366016774789;201.7;;;;;;;;;;
2013-04-15 11:06:14:0935;1366016774935;;;;68.0;;;;;;;
2013-04-15 11:06:15:0027;1366016775027;201.7;;;;;;;;;;
2013-04-15 11:06:15:0101;1366016775101;;;;;68;;;;;;
2013-04-15 11:06:15:0264;1366016775264;201.7;;;;;;;;;;
2013-04-15 11:06:15:0303;1366016775303;;;;68.0;;;;;;;
2013-04-15 11:06:15:0469;1366016775469;;;;;68;;;;;;
2013-04-15 11:06:15:0502;1366016775502;201.85;;;;;;;;;;
2013-04-15 11:06:15:0669;1366016775669;;;;68.0;;;;;;;
2013-04-15 11:06:15:0739;1366016775739;201.9;;;;;;;;;;
2013-04-15 11:06:15:0819;1366016775819;;;;;68;;;;;;
2013-04-15 11:06:15:0982;1366016775982;201.8;;;;;;;;;;
2013-04-15 11:06:16:0020;1366016776020;;;;68.0;;;;;;;
2013-04-15 11:06:16:0196;1366016776196;;;;;68;;;;;;
2013-04-15 11:06:16:0226;1366016776226;201.8;;;;;;;;;;
2013-04-15 11:06:16:0397;1366016776397;;;;68.0;;;;;;;
2013-04-15 11:06:16:0458;1366016776458;202.1;;;;;;;;;;
2013-04-15 11:06:16:0544;1366016776544;;;;;68;;;;;;
2013-04-15 11:06:16:0694;1366016776694;202.0;;;;;;;;;;
2013-04-15 11:06:16:0745;1366016776745;;;;68.0;;;;;;;
2013-04-15 11:06:16:0915;1366016776915;;;;;68;;;;;;
2013-04-15 11:06:16:0932;1366016776932;201.8;;;;;;;;;;
2013-04-15 11:06:17:0115;1366016777115;;;;68.0;;;;;;;
2013-04-15 11:06:17:0170;1366016777170;201.9;;;;;;;;;;
2013-04-15 11:06:17:0263;1366016777263;;;;;68;;;;;;
2013-04-15 11:08:29:0440;1366016909440;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:29:0871;1366016909871;163.4;;;;;;;;;;
2013-04-15 11:08:30:0106;1366016910106;163.4;;;;;;;;;;
2013-04-15 11:08:30:0310;1366016910310;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:30:0348;1366016910348;163.4;;;;;;;;;;
2013-04-15 11:08:30:0581;1366016910581;163.3;;;;;;;;;;
2013-04-15 11:08:30:0825;1366016910825;163.4;;;;;;;;;;
2013-04-15 11:08:31:0056;1366016911056;163.55;;;;;;;;;;
2013-04-15 11:08:31:0300;1366016911300;163.6;;;;;;;;;;
2013-04-15 11:08:31:0312;1366016911312;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:31:0536;1366016911536;163.6;;;;;;;;;;
2013-04-15 11:08:31:0832;1366016911832;163.5;;;;;;;;;;
2013-04-15 11:08:32:0111;1366016912111;163.4;;;;;;;;;;
2013-04-15 11:08:32:0295;1366016912295;163.3;;;;;;;;;;
2013-04-15 11:08:32:0317;1366016912317;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:32:0537;1366016912537;163.3;;;;;;;;;;
2013-04-15 11:08:32:0795;1366016912795;163.6;;;;;;;;;;
2013-04-15 11:08:33:0017;1366016913017;163.6;;;;;;;;;;
2013-04-15 11:08:33:0247;1366016913247;163.6;;;;;;;;;;
2013-04-15 11:08:33:0311;1366016913311;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:33:0487;1366016913487;163.4;;;;;;;;;;
2013-04-15 11:08:33:0726;1366016913726;163.4;;;;;;;;;;
2013-04-15 11:08:34:0213;1366016914213;163.4;;;;;;;;;;
2013-04-15 11:08:34:0326;1366016914326;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:34:0436;1366016914436;163.6;;;;;;;;;;
2013-04-15 11:08:34:0673;1366016914673;163.4;;;;;;;;;;
2013-04-15 11:08:34:0914;1366016914914;163.5;;;;;;;;;;
2013-04-15 11:08:35:0157;1366016915157;163.45;;;;;;;;;;
2013-04-15 11:08:35:0308;1366016915308;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:35:0445;1366016915445;163.3;;;;;;;;;;
2013-04-15 11:08:35:0675;1366016915675;163.2;;;;;;;;;;
2013-04-15 11:08:35:0913;1366016915913;163.3;;;;;;;;;;
2013-04-15 11:08:36:0151;1366016916151;163.3;;;;;;;;;;
2013-04-15 11:08:36:0317;1366016916317;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:36:0389;1366016916389;163.35;;;;;;;;;;
2013-04-15 11:08:36:0676;1366016916676;163.5;;;;;;;;;;
2013-04-15 11:08:36:0881;1366016916881;163.5;;;;;;;;;;
2013-04-15 11:08:37:0109;1366016917109;163.7;;;;;;;;;;
2013-04-15 11:08:37:0322;1366016917322;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:37:0343;1366016917343;163.4;;;;;;;;;;
2013-04-15 11:08:37:0607;1366016917607;163.4;;;;;;;;;;
2013-04-15 11:08:37:0825;1366016917825;163.4;;;;;;;;;;
2013-04-15 11:08:38:0057;1366016918057;163.5;;;;;;;;;;
2013-04-15 11:08:38:0304;1366016918304;163.4;;;;;;;;;;
2013-04-15 11:08:38:0316;1366016918316;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:38:0534;1366016918534;163.6;;;;;;;;;;
2013-04-15 11:08:38:0773;1366016918773;163.6;;;;;;;;;;
2013-04-15 11:08:39:0016;1366016919016;163.5;;;;;;;;;;
2013-04-15 11:08:39:0251;1366016919251;163.5;;;;;;;;;;
2013-04-15 11:08:39:0305;1366016919305;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:39:0490;1366016919490;163.5;;;;;;;;;;
2013-04-15 11:08:39:0728;1366016919728;163.5;;;;;;;;;;
2013-04-15 11:08:39:0965;1366016919965;163.5;;;;;;;;;;
2013-04-15 11:08:40:0204;1366016920204;163.5;;;;;;;;;;
2013-04-15 11:08:40:0306;1366016920306;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:40:0440;1366016920440;163.6;;;;;;;;;;
2013-04-15 11:08:40:0680;1366016920680;163.55;;;;;;;;;;
2013-04-15 11:08:40:0916;1366016920916;163.4;;;;;;;;;;
2013-04-15 11:08:41:0162;1366016921162;163.3;;;;;;;;;;
2013-04-15 11:08:41:0304;1366016921304;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:41:0394;1366016921394;163.5;;;;;;;;;;
2013-04-15 11:08:41:0638;1366016921638;163.6;;;;;;;;;;
2013-04-15 11:08:41:0871;1366016921871;163.6;;;;;;;;;;
2013-04-15 11:08:42:0108;1366016922108;163.6;;;;;;;;;;
2013-04-15 11:08:42:0346;1366016922346;163.6;;;;;;;;;;
2013-04-15 11:08:42:0590;1366016922590;163.7;;;;;;;;;;
2013-04-15 11:08:42:0822;1366016922822;163.5;;;;;;;;;;
2013-04-15 11:08:43:0059;1366016923059;163.5;;;;;;;;;;
2013-04-15 11:08:43:0302;1366016923302;163.5;;;;;;;;;;
2013-04-15 11:08:43:0307;1366016923307;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:43:0539;1366016923539;163.5;;;;;;;;;;
2013-04-15 11:08:43:0777;1366016923777;163.5;;;;;;;;;;
2013-04-15 11:08:43:0822;1366016923822;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:44:0015;1366016924015;163.4;;;;;;;;;;
2013-04-15 11:08:44:0253;1366016924253;163.45;;;;;;;;;;
2013-04-15 11:08:44:0324;1366016924324;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:44:0489;1366016924489;163.6;;;;;;;;;;
2013-04-15 11:08:44:0728;1366016924728;163.5;;;;;;;;;;
2013-04-15 11:08:44:0967;1366016924967;163.7;;;;;;;;;;
2013-04-15 11:08:45:0204;1366016925204;163.4;;;;;;;;;;
2013-04-15 11:08:45:0311;1366016925311;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:45:0449;1366016925449;163.3;;;;;;;;;;
2013-04-15 11:08:45:0683;1366016925683;163.4;;;;;;;;;;
2013-04-15 11:08:45:0921;1366016925921;163.4;;;;;;;;;;
2013-04-15 11:08:46:0159;1366016926159;163.4;;;;;;;;;;
2013-04-15 11:08:46:0312;1366016926312;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:46:0403;1366016926403;163.4;;;;;;;;;;
2013-04-15 11:08:46:0635;1366016926635;163.6;;;;;;;;;;
2013-04-15 11:08:46:0872;1366016926872;163.5;;;;;;;;;;
2013-04-15 11:08:47:0110;1366016927110;163.5;;;;;;;;;;
2013-04-15 11:08:47:0307;1366016927307;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:47:0348;1366016927348;163.5;;;;;;;;;;
2013-04-15 11:08:47:0592;1366016927592;163.5;;;;;;;;;;
2013-04-15 11:08:47:0827;1366016927827;163.4;;;;;;;;;;
2013-04-15 11:08:48:0066;1366016928066;163.5;;;;;;;;;;
2013-04-15 11:08:48:0303;1366016928303;163.6;;;;;;;;;;
2013-04-15 11:08:48:0308;1366016928308;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:48:0541;1366016928541;163.5;;;;;;;;;;
2013-04-15 11:08:48:0779;1366016928779;163.5;;;;;;;;;;
2013-04-15 11:08:49:0018;1366016929018;163.4;;;;;;;;;;
2013-04-15 11:08:49:0255;1366016929255;163.4;;;;;;;;;;
2013-04-15 11:08:49:0303;1366016929303;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:49:0507;1366016929507;163.5;;;;;;;;;;
2013-04-15 11:08:49:0735;1366016929735;163.6;;;;;;;;;;
2013-04-15 11:08:49:0971;1366016929971;163.5;;;;;;;;;;
2013-04-15 11:08:50:0209;1366016930209;163.55;;;;;;;;;;
2013-04-15 11:08:50:0300;1366016930300;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:50:0447;1366016930447;163.55;;;;;;;;;;
2013-04-15 11:08:50:0685;1366016930685;163.5;;;;;;;;;;
2013-04-15 11:08:50:0924;1366016930924;163.5;;;;;;;;;;
2013-04-15 11:08:51:0161;1366016931161;163.4;;;;;;;;;;
2013-04-15 11:08:51:0301;1366016931301;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:51:0399;1366016931399;163.4;;;;;;;;;;
2013-04-15 11:08:51:0637;1366016931637;163.5;;;;;;;;;;
2013-04-15 11:08:51:0879;1366016931879;163.6;;;;;;;;;;
2013-04-15 11:08:52:0116;1366016932116;163.6;;;;;;;;;;
2013-04-15 11:08:52:0304;1366016932304;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:52:0353;1366016932353;163.6;;;;;;;;;;
2013-04-15 11:08:52:0593;1366016932593;163.6;;;;;;;;;;
2013-04-15 11:08:52:0830;1366016932830;163.5;;;;;;;;;;
2013-04-15 11:08:53:0068;1366016933068;163.5;;;;;;;;;;
2013-04-15 11:08:53:0309;1366016933309;163.5;;;;;;;;;;
2013-04-15 11:08:53:0313;1366016933313;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:53:0545;1366016933545;163.5;;;;;;;;;;
2013-04-15 11:08:53:0783;1366016933783;163.7;;;;;;;;;;
2013-04-15 11:08:54:0026;1366016934026;163.6;;;;;;;;;;
2013-04-15 11:08:54:0261;1366016934261;163.6;;;;;;;;;;
2013-04-15 11:08:54:0305;1366016934305;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:54:0498;1366016934498;163.4;;;;;;;;;;
2013-04-15 11:08:54:0735;1366016934735;163.5;;;;;;;;;;
2013-04-15 11:08:54:0973;1366016934973;163.4;;;;;;;;;;
2013-04-15 11:08:55:0212;1366016935212;163.4;;;;;;;;;;
2013-04-15 11:08:55:0309;1366016935309;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:55:0450;1366016935450;163.6;;;;;;;;;;
2013-04-15 11:08:55:0687;1366016935687;163.6;;;;;;;;;;
2013-04-15 11:08:55:0925;1366016935925;163.6;;;;;;;;;;
2013-04-15 11:08:56:0170;1366016936170;163.5;;;;;;;;;;
2013-04-15 11:08:56:0308;1366016936308;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:56:0405;1366016936405;163.6;;;;;;;;;;
2013-04-15 11:08:56:0644;1366016936644;163.5;;;;;;;;;;
2013-04-15 11:08:56:0882;1366016936882;163.5;;;;;;;;;;
2013-04-15 11:08:57:0119;1366016937119;163.4;;;;;;;;;;
2013-04-15 11:08:57:0357;1366016937357;163.5;;;;;;;;;;
2013-04-15 11:08:57:0569;1366016937569;;;;68.0;;;;;;;
2013-04-15 11:08:57:0594;1366016937594;163.5;;;;;;;;;;
2013-04-15 11:08:57:0726;1366016937726;;;;;68;;;;;;
2013-04-15 11:08:57:0832;1366016937832;163.5;;;;;;;;;;
2013-04-15 11:08:58:0072;1366016938072;163.6;;;;;;;;;;
2013-04-15 11:08:58:0152;1366016938152;;;;68.0;;;;;;;
2013-04-15 11:08:58:0302;1366016938302;;;;;68;;;;;;
2013-04-15 11:08:58:0319;1366016938319;163.6;;;;;;;;;;
2013-04-15 11:08:58:0321;1366016938321;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:58:0503;1366016938503;;;;68.0;;;;;;;
2013-04-15 11:08:58:0550;1366016938550;163.6;;;;;;;;;;
2013-04-15 11:08:58:0662;1366016938662;;;;;68;;;;;;
2013-04-15 11:08:58:0788;1366016938788;163.6;;;;;;;;;;
2013-04-15 11:08:58:0865;1366016938865;;;;68.0;;;;;;;
2013-04-15 11:08:59:0062;1366016939062;;;;;68;;;;;;
2013-04-15 11:08:59:0063;1366016939063;163.4;;;;;;;;;;
2013-04-15 11:08:59:0265;1366016939265;;;;68.0;;;;;;;
2013-04-15 11:08:59:0296;1366016939296;163.5;;;;;;;;;;
2013-04-15 11:08:59:0311;1366016939311;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:08:59:0444;1366016939444;;;;;68;;;;;;
2013-04-15 11:08:59:0562;1366016939562;163.65;;;;;;;;;;
2013-04-15 11:08:59:0647;1366016939647;;;;68.0;;;;;;;
2013-04-15 11:08:59:0797;1366016939797;163.7;;;;;;;;;;
2013-04-15 11:08:59:0844;1366016939844;;;;;68;;;;;;
2013-04-15 11:09:00:0029;1366016940029;163.65;;;;;;;;;;
2013-04-15 11:09:00:0046;1366016940046;;;;68.0;;;;;;;
2013-04-15 11:09:00:0220;1366016940220;;;;;68;;;;;;
2013-04-15 11:09:00:0268;1366016940268;163.6;;;;;;;;;;
2013-04-15 11:09:00:0328;1366016940328;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:00:0422;1366016940422;;;;68.0;;;;;;;
2013-04-15 11:09:00:0503;1366016940503;163.6;;;;;;;;;;
2013-04-15 11:09:00:0572;1366016940572;;;;;68;;;;;;
2013-04-15 11:09:00:0741;1366016940741;163.6;;;;;;;;;;
2013-04-15 11:09:00:0774;1366016940774;;;;68.0;;;;;;;
2013-04-15 11:09:00:0928;1366016940928;;;;;68;;;;;;
2013-04-15 11:09:00:0980;1366016940980;163.6;;;;;;;;;;
2013-04-15 11:09:01:0132;1366016941132;;;;68.0;;;;;;;
2013-04-15 11:09:01:0227;1366016941227;163.7;;;;;;;;;;
2013-04-15 11:09:01:0315;1366016941315;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:01:0325;1366016941325;;;;;68;;;;;;
2013-04-15 11:09:01:0454;1366016941454;163.7;;;;;;;;;;
2013-04-15 11:09:01:0531;1366016941531;;;;68.0;;;;;;;
2013-04-15 11:09:01:0692;1366016941692;163.7;;;;;;;;;;
2013-04-15 11:09:01:0721;1366016941721;;;;;68;;;;;;
2013-04-15 11:09:01:0923;1366016941923;;;;68.0;;;;;;;
2013-04-15 11:09:01:0930;1366016941930;163.7;;;;;;;;;;
2013-04-15 11:09:02:0088;1366016942088;;;;;68;;;;;;
2013-04-15 11:09:02:0173;1366016942173;163.7;;;;;;;;;;
2013-04-15 11:09:02:0290;1366016942290;;;;68.0;;;;;;;
2013-04-15 11:09:02:0311;1366016942311;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:02:0415;1366016942415;163.7;;;;;;;;;;
2013-04-15 11:09:02:0446;1366016942446;;;;;68;;;;;;
2013-04-15 11:09:02:0647;1366016942647;163.65;;;;;;;;;;
2013-04-15 11:09:02:0648;1366016942648;;;;68.0;;;;;;;
2013-04-15 11:09:02:0794;1366016942794;;;;;68;;;;;;
2013-04-15 11:09:02:0885;1366016942885;163.7;;;;;;;;;;
2013-04-15 11:09:03:0018;1366016943018;;;;68.0;;;;;;;
2013-04-15 11:09:03:0123;1366016943123;163.7;;;;;;;;;;
2013-04-15 11:09:03:0175;1366016943175;;;;;68;;;;;;
2013-04-15 11:09:03:0320;1366016943320;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:03:0361;1366016943361;163.6;;;;;;;;;;
2013-04-15 11:09:03:0379;1366016943379;;;;68.0;;;;;;;
2013-04-15 11:09:03:0543;1366016943543;;;;;68;;;;;;
2013-04-15 11:09:03:0599;1366016943599;163.6;;;;;;;;;;
2013-04-15 11:09:03:0744;1366016943744;;;;68.0;;;;;;;
2013-04-15 11:09:03:0837;1366016943837;163.6;;;;;;;;;;
2013-04-15 11:09:03:0906;1366016943906;;;;;68;;;;;;
2013-04-15 11:09:04:0073;1366016944073;163.5;;;;;;;;;;
2013-04-15 11:09:04:0109;1366016944109;;;;68.0;;;;;;;
2013-04-15 11:09:04:0303;1366016944303;;;;;68;;;;;;
2013-04-15 11:09:04:0317;1366016944317;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:04:0345;1366016944345;163.5;;;;;;;;;;
2013-04-15 11:09:04:0505;1366016944505;;;;68.0;;;;;;;
2013-04-15 11:09:04:0636;1366016944636;163.5;;;;;;;;;;
2013-04-15 11:09:04:0655;1366016944655;;;;;68;;;;;;
2013-04-15 11:09:04:0900;1366016944900;;;;68.0;;;;;;;
2013-04-15 11:09:04:0911;1366016944911;163.5;;;;;;;;;;
2013-04-15 11:09:05:0068;1366016945068;;;;;68;;;;;;
2013-04-15 11:09:05:0152;1366016945152;163.7;;;;;;;;;;
2013-04-15 11:09:05:0270;1366016945270;;;;68.0;;;;;;;
2013-04-15 11:09:05:0313;1366016945313;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:05:0389;1366016945389;163.7;;;;;;;;;;
2013-04-15 11:09:05:0436;1366016945436;;;;;68;;;;;;
2013-04-15 11:09:05:0626;1366016945626;163.6;;;;;;;;;;
2013-04-15 11:09:05:0639;1366016945639;;;;68.0;;;;;;;
2013-04-15 11:09:05:0828;1366016945828;;;;;68;;;;;;
2013-04-15 11:09:05:0871;1366016945871;163.6;;;;;;;;;;
2013-04-15 11:09:06:0030;1366016946030;;;;68.0;;;;;;;
2013-04-15 11:09:06:0151;1366016946151;163.7;;;;;;;;;;
2013-04-15 11:09:06:0235;1366016946235;;;;;68;;;;;;
2013-04-15 11:09:06:0310;1366016946310;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:06:0386;1366016946386;163.5;;;;;;;;;;
2013-04-15 11:09:06:0437;1366016946437;;;;68.0;;;;;;;
2013-04-15 11:09:06:0601;1366016946601;;;;;68;;;;;;
2013-04-15 11:09:06:0634;1366016946634;163.5;;;;;;;;;;
2013-04-15 11:09:06:0803;1366016946803;;;;68.0;;;;;;;
2013-04-15 11:09:06:0861;1366016946861;163.6;;;;;;;;;;
2013-04-15 11:09:06:0951;1366016946951;;;;;68;;;;;;
2013-04-15 11:09:07:0103;1366016947103;163.5;;;;;;;;;;
2013-04-15 11:09:07:0152;1366016947152;;;;68.0;;;;;;;
2013-04-15 11:09:07:0315;1366016947315;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:07:0341;1366016947341;163.5;;;;;;;;;;
2013-04-15 11:09:07:0376;1366016947376;;;;;68;;;;;;
2013-04-15 11:09:07:0577;1366016947577;;;;68.0;;;;;;;
2013-04-15 11:09:07:0579;1366016947579;163.6;;;;;;;;;;
2013-04-15 11:09:07:0725;1366016947725;;;;;68;;;;;;
2013-04-15 11:09:07:0901;1366016947901;163.4;;;;;;;;;;
2013-04-15 11:09:07:0931;1366016947931;;;;68.0;;;;;;;
2013-04-15 11:09:08:0126;1366016948126;163.4;;;;;;;;;;
2013-04-15 11:09:08:0143;1366016948143;;;;;68;;;;;;
2013-04-15 11:09:08:0309;1366016948309;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:08:0343;1366016948343;;;;68.0;;;;;;;
2013-04-15 11:09:08:0363;1366016948363;163.5;;;;;;;;;;
2013-04-15 11:09:08:0523;1366016948523;;;;;68;;;;;;
2013-04-15 11:09:08:0605;1366016948605;163.5;;;;;;;;;;
2013-04-15 11:09:08:0726;1366016948726;;;;68.0;;;;;;;
2013-04-15 11:09:08:0842;1366016948842;163.4;;;;;;;;;;
2013-04-15 11:09:08:0885;1366016948885;;;;;68;;;;;;
2013-04-15 11:09:09:0080;1366016949080;163.7;;;;;;;;;;
2013-04-15 11:09:09:0087;1366016949087;;;;68.0;;;;;;;
2013-04-15 11:09:09:0275;1366016949275;;;;;68;;;;;;
2013-04-15 11:09:09:0313;1366016949313;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:09:0317;1366016949317;163.7;;;;;;;;;;
2013-04-15 11:09:09:0477;1366016949477;;;;68.0;;;;;;;
2013-04-15 11:09:09:0555;1366016949555;163.7;;;;;;;;;;
2013-04-15 11:09:09:0649;1366016949649;;;;;68;;;;;;
2013-04-15 11:09:09:0793;1366016949793;163.65;;;;;;;;;;
2013-04-15 11:09:09:0849;1366016949849;;;;68.0;;;;;;;
2013-04-15 11:09:10:0031;1366016950031;163.6;;;;;;;;;;
2013-04-15 11:09:10:0039;1366016950039;;;;;68;;;;;;
2013-04-15 11:09:10:0240;1366016950240;;;;68.0;;;;;;;
2013-04-15 11:09:10:0269;1366016950269;163.6;;;;;;;;;;
2013-04-15 11:09:10:0311;1366016950311;;;;;;12.537516666666667;52.41078000000001;0;0.0;;
2013-04-15 11:09:10:0428;1366016950428;;;;;68;;;;;;
2013-04-15 11:09:10:0507;1366016950507;163.6;;;;;;;;;;
2013-04-15 11:09:10:0644;1366016950644;;;;68.0;;;;;;;
2013-04-15 11:09:10:0791;1366016950791;163.7;;;;;;;;;;
2013-04-15 11:09:10:0799;1366016950799;;;;;68;;;;;;
2013-04-15 11:09:10:0999;1366016950999;;;;68.0;;;;;;;
2013-04-15 11:09:11:0010;1366016951010;163.7;;;;;;;;;;
2013-04-15 11:09:11:0161;1366016951161;;;;;68;;;;;;
