Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition;GPS Longitude;GPS Latitude;GPS Satelliten;GPS Speed;Wind Richtung;Wind Speed
2013-04-15 08:18:58:0071;1366006738071;284.9;;;;;;;;;;
2013-04-15 08:18:58:0315;1366006738315;284.7;;;;;;;;;;
2013-04-15 08:18:58:0460;1366006738460;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:18:58:0552;1366006738552;284.9;;;;;;;;;;
2013-04-15 08:18:58:0802;1366006738802;284.85;;;;;;;;;;
2013-04-15 08:18:59:0027;1366006739027;285.1;;;;;;;;;;
2013-04-15 08:18:59:0265;1366006739265;285.2;;;;;;;;;;
2013-04-15 08:18:59:0438;1366006739438;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:18:59:0503;1366006739503;285.2;;;;;;;;;;
2013-04-15 08:18:59:0740;1366006739740;285.2;;;;;;;;;;
2013-04-15 08:18:59:0979;1366006739979;285.4;;;;;;;;;;
2013-04-15 08:19:00:0216;1366006740216;285.0;;;;;;;;;;
2013-04-15 08:19:00:0435;1366006740435;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:19:00:0454;1366006740454;284.9;;;;;;;;;;
2013-04-15 08:19:00:0697;1366006740697;285.1;;;;;;;;;;
2013-04-15 08:19:00:0934;1366006740934;285.4;;;;;;;;;;
2013-04-15 08:19:01:0173;1366006741173;285.4;;;;;;;;;;
2013-04-15 08:19:01:0409;1366006741409;285.1;;;;;;;;;;
2013-04-15 08:19:01:0427;1366006741427;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:19:01:0648;1366006741648;285.1;;;;;;;;;;
2013-04-15 08:19:01:0885;1366006741885;284.9;;;;;;;;;;
2013-04-15 08:19:02:0122;1366006742122;284.7;;;;;;;;;;
2013-04-15 08:19:02:0361;1366006742361;284.9;;;;;;;;;;
2013-04-15 08:19:02:0432;1366006742432;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:19:02:0599;1366006742599;284.9;;;;;;;;;;
2013-04-15 08:19:02:0842;1366006742842;284.9;;;;;;;;;;
2013-04-15 08:19:03:0078;1366006743078;284.85;;;;;;;;;;
2013-04-15 08:19:03:0317;1366006743317;285.2;;;;;;;;;;
2013-04-15 08:19:03:0436;1366006743436;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:19:03:0554;1366006743554;285.1;;;;;;;;;;
2013-04-15 08:19:03:0793;1366006743793;284.8;;;;;;;;;;
2013-04-15 08:19:04:0030;1366006744030;284.7;;;;;;;;;;
2013-04-15 08:19:04:0268;1366006744268;284.8;;;;;;;;;;
2013-04-15 08:19:04:0457;1366006744457;;;;;;12.538456666666665;52.41093666666667;5;0.0;;
2013-04-15 08:19:04:0505;1366006744505;285.0;;;;;;;;;;
2013-04-15 08:19:04:0744;1366006744744;285.2;;;;;;;;;;
2013-04-15 08:19:04:0986;1366006744986;285.4;;;;;;;;;;
2013-04-15 08:19:05:0223;1366006745223;285.45;;;;;;;;;;
2013-04-15 08:19:05:0438;1366006745438;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:05:0463;1366006745463;285.1;;;;;;;;;;
2013-04-15 08:19:05:0699;1366006745699;285.0;;;;;;;;;;
2013-04-15 08:19:05:0936;1366006745936;285.05;;;;;;;;;;
2013-04-15 08:19:06:0175;1366006746175;285.15;;;;;;;;;;
2013-04-15 08:19:06:0412;1366006746412;285.0;;;;;;;;;;
2013-04-15 08:19:06:0650;1366006746650;284.8;;;;;;;;;;
2013-04-15 08:19:06:0889;1366006746889;285.0;;;;;;;;;;
2013-04-15 08:19:07:0130;1366006747130;284.9;;;;;;;;;;
2013-04-15 08:19:07:0369;1366006747369;285.2;;;;;;;;;;
2013-04-15 08:19:07:0434;1366006747434;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:07:0606;1366006747606;285.4;;;;;;;;;;
2013-04-15 08:19:07:0842;1366006747842;285.0;;;;;;;;;;
2013-04-15 08:19:07:0936;1366006747936;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:08:0087;1366006748087;284.8;;;;;;;;;;
2013-04-15 08:19:08:0318;1366006748318;285.0;;;;;;;;;;
2013-04-15 08:19:08:0450;1366006748450;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:08:0556;1366006748556;285.5;;;;;;;;;;
2013-04-15 08:19:08:0794;1366006748794;285.4;;;;;;;;;;
2013-04-15 08:19:09:0047;1366006749047;285.3;;;;;;;;;;
2013-04-15 08:19:09:0274;1366006749274;284.9;;;;;;;;;;
2013-04-15 08:19:09:0445;1366006749445;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:09:0511;1366006749511;285.15;;;;;;;;;;
2013-04-15 08:19:09:0749;1366006749749;285.4;;;;;;;;;;
2013-04-15 08:19:09:0987;1366006749987;285.3;;;;;;;;;;
2013-04-15 08:19:10:0227;1366006750227;285.2;;;;;;;;;;
2013-04-15 08:19:10:0458;1366006750458;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:10:0463;1366006750463;285.2;;;;;;;;;;
2013-04-15 08:19:10:0700;1366006750700;285.4;;;;;;;;;;
2013-04-15 08:19:10:0937;1366006750937;285.5;;;;;;;;;;
2013-04-15 08:19:11:0177;1366006751177;285.3;;;;;;;;;;
2013-04-15 08:19:11:0418;1366006751418;285.05;;;;;;;;;;
2013-04-15 08:19:11:0445;1366006751445;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:11:0655;1366006751655;284.9;;;;;;;;;;
2013-04-15 08:19:11:0894;1366006751894;284.9;;;;;;;;;;
2013-04-15 08:19:12:0131;1366006752131;284.95;;;;;;;;;;
2013-04-15 08:19:12:0371;1366006752371;285.1;;;;;;;;;;
2013-04-15 08:19:12:0443;1366006752443;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:12:0607;1366006752607;285.4;;;;;;;;;;
2013-04-15 08:19:12:0845;1366006752845;285.1;;;;;;;;;;
2013-04-15 08:19:13:0083;1366006753083;285.0;;;;;;;;;;
2013-04-15 08:19:13:0320;1366006753320;284.9;;;;;;;;;;
2013-04-15 08:19:13:0441;1366006753441;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:13:0563;1366006753563;285.0;;;;;;;;;;
2013-04-15 08:19:13:0804;1366006753804;285.3;;;;;;;;;;
2013-04-15 08:19:14:0038;1366006754038;285.3;;;;;;;;;;
2013-04-15 08:19:14:0275;1366006754275;285.3;;;;;;;;;;
2013-04-15 08:19:14:0513;1366006754513;285.1;;;;;;;;;;
2013-04-15 08:19:14:0751;1366006754751;285.0;;;;;;;;;;
2013-04-15 08:19:14:0989;1366006754989;284.8;;;;;;;;;;
2013-04-15 08:19:15:0227;1366006755227;284.95;;;;;;;;;;
2013-04-15 08:19:15:0435;1366006755435;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:15:0465;1366006755465;284.9;;;;;;;;;;
2013-04-15 08:19:15:0707;1366006755707;285.1;;;;;;;;;;
2013-04-15 08:19:15:0944;1366006755944;285.4;;;;;;;;;;
2013-04-15 08:19:16:0182;1366006756182;285.4;;;;;;;;;;
2013-04-15 08:19:16:0419;1366006756419;285.5;;;;;;;;;;
2013-04-15 08:19:16:0452;1366006756452;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:16:0658;1366006756658;285.4;;;;;;;;;;
2013-04-15 08:19:16:0896;1366006756896;285.1;;;;;;;;;;
2013-04-15 08:19:16:0955;1366006756955;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:17:0133;1366006757133;285.0;;;;;;;;;;
2013-04-15 08:19:17:0372;1366006757372;285.05;;;;;;;;;;
2013-04-15 08:19:17:0456;1366006757456;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:17:0609;1366006757609;285.25;;;;;;;;;;
2013-04-15 08:19:17:0852;1366006757852;285.7;;;;;;;;;;
2013-04-15 08:19:18:0088;1366006758088;285.4;;;;;;;;;;
2013-04-15 08:19:18:0327;1366006758327;285.4;;;;;;;;;;
2013-04-15 08:19:18:0458;1366006758458;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:18:0563;1366006758563;285.2;;;;;;;;;;
2013-04-15 08:19:18:0801;1366006758801;284.95;;;;;;;;;;
2013-04-15 08:19:19:0040;1366006759040;285.2;;;;;;;;;;
2013-04-15 08:19:19:0279;1366006759279;285.2;;;;;;;;;;
2013-04-15 08:19:19:0451;1366006759451;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:19:0516;1366006759516;285.3;;;;;;;;;;
2013-04-15 08:19:19:0754;1366006759754;285.3;;;;;;;;;;
2013-04-15 08:19:19:0996;1366006759996;285.4;;;;;;;;;;
2013-04-15 08:19:20:0233;1366006760233;285.4;;;;;;;;;;
2013-04-15 08:19:20:0446;1366006760446;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:20:0470;1366006760470;285.3;;;;;;;;;;
2013-04-15 08:19:20:0710;1366006760710;284.95;;;;;;;;;;
2013-04-15 08:19:20:0947;1366006760947;284.85;;;;;;;;;;
2013-04-15 08:19:21:0185;1366006761185;285.0;;;;;;;;;;
2013-04-15 08:19:21:0423;1366006761423;285.3;;;;;;;;;;
2013-04-15 08:19:21:0445;1366006761445;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:21:0661;1366006761661;285.3;;;;;;;;;;
2013-04-15 08:19:21:0899;1366006761899;285.35;;;;;;;;;;
2013-04-15 08:19:22:0142;1366006762142;285.4;;;;;;;;;;
2013-04-15 08:19:22:0378;1366006762378;285.2;;;;;;;;;;
2013-04-15 08:19:22:0455;1366006762455;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:22:0616;1366006762616;285.1;;;;;;;;;;
2013-04-15 08:19:22:0853;1366006762853;285.1;;;;;;;;;;
2013-04-15 08:19:23:0092;1366006763092;285.3;;;;;;;;;;
2013-04-15 08:19:23:0329;1366006763329;285.3;;;;;;;;;;
2013-04-15 08:19:23:0449;1366006763449;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:23:0568;1366006763568;285.1;;;;;;;;;;
2013-04-15 08:19:23:0805;1366006763805;285.0;;;;;;;;;;
2013-04-15 08:19:24:0043;1366006764043;285.2;;;;;;;;;;
2013-04-15 08:19:24:0286;1366006764286;285.0;;;;;;;;;;
2013-04-15 08:19:24:0445;1366006764445;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:24:0523;1366006764523;284.85;;;;;;;;;;
2013-04-15 08:19:24:0760;1366006764760;285.05;;;;;;;;;;
2013-04-15 08:19:24:0998;1366006764998;285.0;;;;;;;;;;
2013-04-15 08:19:25:0236;1366006765236;285.2;;;;;;;;;;
2013-04-15 08:19:25:0474;1366006765474;285.1;;;;;;;;;;
2013-04-15 08:19:25:0711;1366006765711;285.05;;;;;;;;;;
2013-04-15 08:19:25:0950;1366006765950;284.95;;;;;;;;;;
2013-04-15 08:19:26:0188;1366006766188;285.0;;;;;;;;;;
2013-04-15 08:19:26:0429;1366006766429;284.85;;;;;;;;;;
2013-04-15 08:19:26:0441;1366006766441;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:26:0669;1366006766669;285.15;;;;;;;;;;
2013-04-15 08:19:26:0904;1366006766904;285.35;;;;;;;;;;
2013-04-15 08:19:27:0142;1366006767142;285.2;;;;;;;;;;
2013-04-15 08:19:27:0381;1366006767381;285.2;;;;;;;;;;
2013-04-15 08:19:27:0442;1366006767442;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:27:0619;1366006767619;284.9;;;;;;;;;;
2013-04-15 08:19:27:0857;1366006767857;284.95;;;;;;;;;;
2013-04-15 08:19:28:0093;1366006768093;284.9;;;;;;;;;;
2013-04-15 08:19:28:0331;1366006768331;285.0;;;;;;;;;;
2013-04-15 08:19:28:0447;1366006768447;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:28:0575;1366006768575;284.95;;;;;;;;;;
2013-04-15 08:19:28:0812;1366006768812;284.9;;;;;;;;;;
2013-04-15 08:19:28:0948;1366006768948;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:29:0049;1366006769049;284.9;;;;;;;;;;
2013-04-15 08:19:29:0293;1366006769293;284.9;;;;;;;;;;
2013-04-15 08:19:29:0449;1366006769449;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:29:0526;1366006769526;285.0;;;;;;;;;;
2013-04-15 08:19:29:0762;1366006769762;285.1;;;;;;;;;;
2013-04-15 08:19:30:0001;1366006770001;285.0;;;;;;;;;;
2013-04-15 08:19:30:0239;1366006770239;284.7;;;;;;;;;;
2013-04-15 08:19:30:0451;1366006770451;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:30:0476;1366006770476;285.0;;;;;;;;;;
2013-04-15 08:19:30:0719;1366006770719;285.2;;;;;;;;;;
2013-04-15 08:19:30:0956;1366006770956;285.25;;;;;;;;;;
2013-04-15 08:19:31:0195;1366006771195;285.0;;;;;;;;;;
2013-04-15 08:19:31:0431;1366006771431;284.65;;;;;;;;;;
2013-04-15 08:19:31:0450;1366006771450;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:31:0670;1366006771670;284.7;;;;;;;;;;
2013-04-15 08:19:31:0908;1366006771908;284.95;;;;;;;;;;
2013-04-15 08:19:32:0145;1366006772145;285.0;;;;;;;;;;
2013-04-15 08:19:32:0382;1366006772382;284.8;;;;;;;;;;
2013-04-15 08:19:32:0443;1366006772443;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:32:0628;1366006772628;284.7;;;;;;;;;;
2013-04-15 08:19:32:0863;1366006772863;285.0;;;;;;;;;;
2013-04-15 08:19:33:0099;1366006773099;285.15;;;;;;;;;;
2013-04-15 08:19:33:0338;1366006773338;285.1;;;;;;;;;;
2013-04-15 08:19:33:0438;1366006773438;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:33:0575;1366006773575;285.1;;;;;;;;;;
2013-04-15 08:19:33:0813;1366006773813;284.9;;;;;;;;;;
2013-04-15 08:19:34:0051;1366006774051;284.8;;;;;;;;;;
2013-04-15 08:19:34:0293;1366006774293;285.1;;;;;;;;;;
2013-04-15 08:19:34:0527;1366006774527;285.05;;;;;;;;;;
2013-04-15 08:19:34:0765;1366006774765;285.3;;;;;;;;;;
2013-04-15 08:19:35:0007;1366006775007;285.3;;;;;;;;;;
2013-04-15 08:19:35:0244;1366006775244;285.0;;;;;;;;;;
2013-04-15 08:19:35:0453;1366006775453;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:35:0482;1366006775482;285.0;;;;;;;;;;
2013-04-15 08:19:35:0720;1366006775720;285.0;;;;;;;;;;
2013-04-15 08:19:35:0957;1366006775957;285.1;;;;;;;;;;
2013-04-15 08:19:36:0196;1366006776196;285.2;;;;;;;;;;
2013-04-15 08:19:36:0433;1366006776433;285.3;;;;;;;;;;
2013-04-15 08:19:36:0456;1366006776456;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:36:0672;1366006776672;285.3;;;;;;;;;;
2013-04-15 08:19:36:0908;1366006776908;285.4;;;;;;;;;;
2013-04-15 08:19:37:0152;1366006777152;285.3;;;;;;;;;;
2013-04-15 08:19:37:0395;1366006777395;285.2;;;;;;;;;;
2013-04-15 08:19:37:0448;1366006777448;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:37:0625;1366006777625;285.2;;;;;;;;;;
2013-04-15 08:19:37:0863;1366006777863;284.9;;;;;;;;;;
2013-04-15 08:19:38:0102;1366006778102;284.9;;;;;;;;;;
2013-04-15 08:19:38:0341;1366006778341;285.1;;;;;;;;;;
2013-04-15 08:19:38:0448;1366006778448;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:38:0578;1366006778578;285.2;;;;;;;;;;
2013-04-15 08:19:38:0816;1366006778816;285.0;;;;;;;;;;
2013-04-15 08:19:39:0055;1366006779055;285.0;;;;;;;;;;
2013-04-15 08:19:39:0297;1366006779297;284.8;;;;;;;;;;
2013-04-15 08:19:39:0460;1366006779460;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:39:0535;1366006779535;284.6;;;;;;;;;;
2013-04-15 08:19:39:0772;1366006779772;284.8;;;;;;;;;;
2013-04-15 08:19:40:0010;1366006780010;285.1;;;;;;;;;;
2013-04-15 08:19:40:0246;1366006780246;285.1;;;;;;;;;;
2013-04-15 08:19:40:0463;1366006780463;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:40:0484;1366006780484;285.2;;;;;;;;;;
2013-04-15 08:19:40:0723;1366006780723;285.2;;;;;;;;;;
2013-04-15 08:19:40:0961;1366006780961;285.0;;;;;;;;;;
2013-04-15 08:19:41:0199;1366006781199;284.8;;;;;;;;;;
2013-04-15 08:19:41:0441;1366006781441;284.8;;;;;;;;;;
2013-04-15 08:19:41:0446;1366006781446;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:41:0678;1366006781678;284.7;;;;;;;;;;
2013-04-15 08:19:41:0915;1366006781915;284.7;;;;;;;;;;
2013-04-15 08:19:42:0153;1366006782153;284.8;;;;;;;;;;
2013-04-15 08:19:42:0390;1366006782390;285.1;;;;;;;;;;
2013-04-15 08:19:42:0448;1366006782448;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:42:0629;1366006782629;285.0;;;;;;;;;;
2013-04-15 08:19:42:0867;1366006782867;285.0;;;;;;;;;;
2013-04-15 08:19:43:0105;1366006783105;284.8;;;;;;;;;;
2013-04-15 08:19:43:0341;1366006783341;284.65;;;;;;;;;;
2013-04-15 08:19:43:0448;1366006783448;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:43:0585;1366006783585;285.0;;;;;;;;;;
2013-04-15 08:19:43:0832;1366006783832;285.1;;;;;;;;;;
2013-04-15 08:19:44:0059;1366006784059;285.2;;;;;;;;;;
2013-04-15 08:19:44:0297;1366006784297;285.2;;;;;;;;;;
2013-04-15 08:19:44:0451;1366006784451;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:44:0536;1366006784536;284.9;;;;;;;;;;
2013-04-15 08:19:44:0772;1366006784772;284.8;;;;;;;;;;
2013-04-15 08:19:45:0011;1366006785011;285.0;;;;;;;;;;
2013-04-15 08:19:45:0248;1366006785248;285.2;;;;;;;;;;
2013-04-15 08:19:45:0450;1366006785450;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:45:0486;1366006785486;285.0;;;;;;;;;;
2013-04-15 08:19:45:0729;1366006785729;284.8;;;;;;;;;;
2013-04-15 08:19:45:0965;1366006785965;284.9;;;;;;;;;;
2013-04-15 08:19:46:0218;1366006786218;285.1;;;;;;;;;;
2013-04-15 08:19:46:0444;1366006786444;285.0;;;;;;;;;;
2013-04-15 08:19:46:0469;1366006786469;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:46:0682;1366006786682;285.0;;;;;;;;;;
2013-04-15 08:19:46:0917;1366006786917;285.0;;;;;;;;;;
2013-04-15 08:19:47:0154;1366006787154;284.45;;;;;;;;;;
2013-04-15 08:19:47:0392;1366006787392;284.8;;;;;;;;;;
2013-04-15 08:19:47:0451;1366006787451;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:47:0631;1366006787631;285.3;;;;;;;;;;
2013-04-15 08:19:47:0873;1366006787873;285.4;;;;;;;;;;
2013-04-15 08:19:48:0109;1366006788109;285.4;;;;;;;;;;
2013-04-15 08:19:48:0351;1366006788351;285.0;;;;;;;;;;
2013-04-15 08:19:48:0457;1366006788457;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:48:0587;1366006788587;285.0;;;;;;;;;;
2013-04-15 08:19:48:0823;1366006788823;284.7;;;;;;;;;;
2013-04-15 08:19:49:0061;1366006789061;284.8;;;;;;;;;;
2013-04-15 08:19:49:0300;1366006789300;285.1;;;;;;;;;;
2013-04-15 08:19:49:0449;1366006789449;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:49:0548;1366006789548;285.3;;;;;;;;;;
2013-04-15 08:19:49:0775;1366006789775;285.1;;;;;;;;;;
2013-04-15 08:19:50:0018;1366006790018;285.3;;;;;;;;;;
2013-04-15 08:19:50:0254;1366006790254;285.3;;;;;;;;;;
2013-04-15 08:19:50:0451;1366006790451;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:50:0491;1366006790491;285.15;;;;;;;;;;
2013-04-15 08:19:50:0729;1366006790729;284.8;;;;;;;;;;
2013-04-15 08:19:50:0967;1366006790967;284.8;;;;;;;;;;
2013-04-15 08:19:51:0206;1366006791206;284.7;;;;;;;;;;
2013-04-15 08:19:51:0443;1366006791443;284.7;;;;;;;;;;
2013-04-15 08:19:51:0444;1366006791444;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:51:0682;1366006791682;284.9;;;;;;;;;;
2013-04-15 08:19:51:0919;1366006791919;285.1;;;;;;;;;;
2013-04-15 08:19:52:0161;1366006792161;284.8;;;;;;;;;;
2013-04-15 08:19:52:0398;1366006792398;284.7;;;;;;;;;;
2013-04-15 08:19:52:0637;1366006792637;284.8;;;;;;;;;;
2013-04-15 08:19:52:0874;1366006792874;285.0;;;;;;;;;;
2013-04-15 08:19:53:0112;1366006793112;285.3;;;;;;;;;;
2013-04-15 08:19:53:0349;1366006793349;285.3;;;;;;;;;;
2013-04-15 08:19:53:0442;1366006793442;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:53:0587;1366006793587;285.3;;;;;;;;;;
2013-04-15 08:19:53:0826;1366006793826;285.3;;;;;;;;;;
2013-04-15 08:19:53:0944;1366006793944;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:54:0068;1366006794068;285.1;;;;;;;;;;
2013-04-15 08:19:54:0306;1366006794306;285.1;;;;;;;;;;
2013-04-15 08:19:54:0450;1366006794450;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:54:0543;1366006794543;285.0;;;;;;;;;;
2013-04-15 08:19:54:0782;1366006794782;285.0;;;;;;;;;;
2013-04-15 08:19:55:0019;1366006795019;285.1;;;;;;;;;;
2013-04-15 08:19:55:0257;1366006795257;285.1;;;;;;;;;;
2013-04-15 08:19:55:0447;1366006795447;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:55:0494;1366006795494;285.35;;;;;;;;;;
2013-04-15 08:19:55:0733;1366006795733;285.2;;;;;;;;;;
2013-04-15 08:19:55:0971;1366006795971;284.95;;;;;;;;;;
2013-04-15 08:19:56:0210;1366006796210;284.6;;;;;;;;;;
2013-04-15 08:19:56:0442;1366006796442;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:56:0452;1366006796452;284.6;;;;;;;;;;
2013-04-15 08:19:56:0689;1366006796689;284.9;;;;;;;;;;
2013-04-15 08:19:56:0927;1366006796927;285.1;;;;;;;;;;
2013-04-15 08:19:57:0164;1366006797164;284.8;;;;;;;;;;
2013-04-15 08:19:57:0402;1366006797402;285.2;;;;;;;;;;
2013-04-15 08:19:57:0442;1366006797442;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:57:0641;1366006797641;285.1;;;;;;;;;;
2013-04-15 08:19:57:0877;1366006797877;284.9;;;;;;;;;;
2013-04-15 08:19:58:0117;1366006798117;284.8;;;;;;;;;;
2013-04-15 08:19:58:0353;1366006798353;284.8;;;;;;;;;;
2013-04-15 08:19:58:0463;1366006798463;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:58:0596;1366006798596;285.0;;;;;;;;;;
2013-04-15 08:19:58:0834;1366006798834;285.2;;;;;;;;;;
2013-04-15 08:19:59:0070;1366006799070;285.1;;;;;;;;;;
2013-04-15 08:19:59:0309;1366006799309;284.8;;;;;;;;;;
2013-04-15 08:19:59:0447;1366006799447;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:19:59:0547;1366006799547;284.7;;;;;;;;;;
2013-04-15 08:19:59:0783;1366006799783;284.8;;;;;;;;;;
2013-04-15 08:20:00:0022;1366006800022;284.7;;;;;;;;;;
2013-04-15 08:20:00:0261;1366006800261;285.0;;;;;;;;;;
2013-04-15 08:20:00:0441;1366006800441;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:00:0498;1366006800498;285.2;;;;;;;;;;
2013-04-15 08:20:00:0740;1366006800740;285.25;;;;;;;;;;
2013-04-15 08:20:00:0977;1366006800977;285.4;;;;;;;;;;
2013-04-15 08:20:01:0215;1366006801215;285.3;;;;;;;;;;
2013-04-15 08:20:01:0440;1366006801440;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:01:0452;1366006801452;285.0;;;;;;;;;;
2013-04-15 08:20:01:0691;1366006801691;285.0;;;;;;;;;;
2013-04-15 08:20:01:0928;1366006801928;284.85;;;;;;;;;;
2013-04-15 08:20:02:0166;1366006802166;284.8;;;;;;;;;;
2013-04-15 08:20:02:0403;1366006802403;284.7;;;;;;;;;;
2013-04-15 08:20:02:0440;1366006802440;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:02:0641;1366006802641;284.8;;;;;;;;;;
2013-04-15 08:20:02:0885;1366006802885;285.1;;;;;;;;;;
2013-04-15 08:20:03:0122;1366006803122;285.4;;;;;;;;;;
2013-04-15 08:20:03:0363;1366006803363;285.15;;;;;;;;;;
2013-04-15 08:20:03:0605;1366006803605;284.8;;;;;;;;;;
2013-04-15 08:20:03:0835;1366006803835;284.9;;;;;;;;;;
2013-04-15 08:20:04:0073;1366006804073;284.9;;;;;;;;;;
2013-04-15 08:20:04:0309;1366006804309;284.95;;;;;;;;;;
2013-04-15 08:20:04:0445;1366006804445;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:04:0549;1366006804549;285.1;;;;;;;;;;
2013-04-15 08:20:04:0786;1366006804786;285.2;;;;;;;;;;
2013-04-15 08:20:04:0946;1366006804946;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:05:0030;1366006805030;285.2;;;;;;;;;;
2013-04-15 08:20:05:0265;1366006805265;285.0;;;;;;;;;;
2013-04-15 08:20:05:0448;1366006805448;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:05:0503;1366006805503;284.8;;;;;;;;;;
2013-04-15 08:20:05:0741;1366006805741;284.9;;;;;;;;;;
2013-04-15 08:20:05:0979;1366006805979;284.9;;;;;;;;;;
2013-04-15 08:20:06:0217;1366006806217;285.2;;;;;;;;;;
2013-04-15 08:20:06:0449;1366006806449;;;;;;12.538456666666665;52.41093666666667;6;0.0;;
2013-04-15 08:20:06:0455;1366006806455;285.1;;;;;;;;;;
